[2022-12-13T10:07:17.959+0000] {taskinstance.py:1087} INFO - Dependencies all met for <TaskInstance: DataMart.ReadData scheduled__2022-12-12T07:00:00+00:00 [queued]>
[2022-12-13T10:07:17.978+0000] {taskinstance.py:1087} INFO - Dependencies all met for <TaskInstance: DataMart.ReadData scheduled__2022-12-12T07:00:00+00:00 [queued]>
[2022-12-13T10:07:17.979+0000] {taskinstance.py:1283} INFO - 
--------------------------------------------------------------------------------
[2022-12-13T10:07:17.980+0000] {taskinstance.py:1284} INFO - Starting attempt 18 of 23
[2022-12-13T10:07:17.980+0000] {taskinstance.py:1285} INFO - 
--------------------------------------------------------------------------------
[2022-12-13T10:07:17.993+0000] {taskinstance.py:1304} INFO - Executing <Task(PythonOperator): ReadData> on 2022-12-12 07:00:00+00:00
[2022-12-13T10:07:18.001+0000] {standard_task_runner.py:55} INFO - Started process 25229 to run task
[2022-12-13T10:07:18.009+0000] {standard_task_runner.py:82} INFO - Running: ['***', 'tasks', 'run', 'DataMart', 'ReadData', 'scheduled__2022-12-12T07:00:00+00:00', '--job-id', '349', '--raw', '--subdir', 'DAGS_FOLDER/datamart.py', '--cfg-path', '/tmp/tmpw_998jfj']
[2022-12-13T10:07:18.017+0000] {standard_task_runner.py:83} INFO - Job 349: Subtask ReadData
[2022-12-13T10:07:18.142+0000] {task_command.py:389} INFO - Running <TaskInstance: DataMart.ReadData scheduled__2022-12-12T07:00:00+00:00 [running]> on host 83e68f36074a
[2022-12-13T10:07:18.360+0000] {taskinstance.py:1513} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_OWNER=Gama Ariefsadya
AIRFLOW_CTX_DAG_ID=DataMart
AIRFLOW_CTX_TASK_ID=ReadData
AIRFLOW_CTX_EXECUTION_DATE=2022-12-12T07:00:00+00:00
AIRFLOW_CTX_TRY_NUMBER=18
AIRFLOW_CTX_DAG_RUN_ID=scheduled__2022-12-12T07:00:00+00:00
[2022-12-13T10:07:18.567+0000] {logging_mixin.py:137} INFO - ('2009-01-01 00:00:00', 2, 'Accept', 5.9399999999999995, 4, 19, 'Oslo')
[2022-12-13T10:07:18.580+0000] {logging_mixin.py:137} INFO - ('2009-01-06 00:00:00', 1, 'AC/DC', 5.9399999999999995, 18, 19, 'Edmonton')
[2022-12-13T10:07:18.580+0000] {logging_mixin.py:137} INFO - ('2009-01-06 00:00:00', 1, 'AC/DC', 5.9399999999999995, 18, 19, 'Frankfurt')
[2022-12-13T10:07:18.581+0000] {logging_mixin.py:137} INFO - ('2009-01-06 00:00:00', 1, 'AC/DC', 5.9399999999999995, 18, 19, 'Paris')
[2022-12-13T10:07:18.583+0000] {logging_mixin.py:137} INFO - ('2009-01-11 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Berlin')
[2022-12-13T10:07:18.588+0000] {logging_mixin.py:137} INFO - ('2009-01-11 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Boston')
[2022-12-13T10:07:18.589+0000] {logging_mixin.py:137} INFO - ('2009-01-11 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Brussels')
[2022-12-13T10:07:18.590+0000] {logging_mixin.py:137} INFO - ('2009-01-11 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Edmonton')
[2022-12-13T10:07:18.591+0000] {logging_mixin.py:137} INFO - ('2009-01-11 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Frankfurt')
[2022-12-13T10:07:18.592+0000] {logging_mixin.py:137} INFO - ('2009-01-11 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Paris')
[2022-12-13T10:07:18.594+0000] {logging_mixin.py:137} INFO - ('2009-01-19 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Berlin')
[2022-12-13T10:07:18.595+0000] {logging_mixin.py:137} INFO - ('2009-01-19 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Boston')
[2022-12-13T10:07:18.597+0000] {logging_mixin.py:137} INFO - ('2009-01-19 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Brussels')
[2022-12-13T10:07:18.597+0000] {logging_mixin.py:137} INFO - ('2009-01-19 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Edmonton')
[2022-12-13T10:07:18.598+0000] {logging_mixin.py:137} INFO - ('2009-01-19 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Frankfurt')
[2022-12-13T10:07:18.599+0000] {logging_mixin.py:137} INFO - ('2009-01-19 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Paris')
[2022-12-13T10:07:18.600+0000] {logging_mixin.py:137} INFO - ('2009-02-01 00:00:00', 1, 'AC/DC', 8.91, 18, 19, 'Berlin')
[2022-12-13T10:07:18.600+0000] {logging_mixin.py:137} INFO - ('2009-02-01 00:00:00', 1, 'AC/DC', 8.91, 18, 19, 'Boston')
[2022-12-13T10:07:18.601+0000] {logging_mixin.py:137} INFO - ('2009-02-01 00:00:00', 1, 'AC/DC', 8.91, 18, 19, 'Brussels')
[2022-12-13T10:07:18.601+0000] {logging_mixin.py:137} INFO - ('2009-02-01 00:00:00', 1, 'AC/DC', 8.91, 18, 19, 'Edmonton')
[2022-12-13T10:07:18.602+0000] {logging_mixin.py:137} INFO - ('2009-02-01 00:00:00', 1, 'AC/DC', 8.91, 18, 19, 'Frankfurt')
[2022-12-13T10:07:18.602+0000] {logging_mixin.py:137} INFO - ('2009-02-01 00:00:00', 1, 'AC/DC', 8.91, 18, 19, 'Paris')
[2022-12-13T10:07:18.603+0000] {logging_mixin.py:137} INFO - ('2009-02-02 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Bordeaux')
[2022-12-13T10:07:18.603+0000] {logging_mixin.py:137} INFO - ('2009-02-02 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Dublin')
[2022-12-13T10:07:18.603+0000] {logging_mixin.py:137} INFO - ('2009-02-02 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'London')
[2022-12-13T10:07:18.604+0000] {logging_mixin.py:137} INFO - ('2009-02-02 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Stuttgart')
[2022-12-13T10:07:18.604+0000] {logging_mixin.py:137} INFO - ('2009-02-03 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Bordeaux')
[2022-12-13T10:07:18.605+0000] {logging_mixin.py:137} INFO - ('2009-02-03 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Dublin')
[2022-12-13T10:07:18.605+0000] {logging_mixin.py:137} INFO - ('2009-02-03 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'London')
[2022-12-13T10:07:18.605+0000] {logging_mixin.py:137} INFO - ('2009-02-03 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Stuttgart')
[2022-12-13T10:07:18.606+0000] {logging_mixin.py:137} INFO - ('2009-02-06 00:00:00', 3, 'Aerosmith', 5.9399999999999995, 15, 19, 'Bordeaux')
[2022-12-13T10:07:18.606+0000] {logging_mixin.py:137} INFO - ('2009-02-06 00:00:00', 3, 'Aerosmith', 5.9399999999999995, 15, 19, 'Dublin')
[2022-12-13T10:07:18.607+0000] {logging_mixin.py:137} INFO - ('2009-02-06 00:00:00', 3, 'Aerosmith', 5.9399999999999995, 15, 19, 'London')
[2022-12-13T10:07:18.607+0000] {logging_mixin.py:137} INFO - ('2009-02-06 00:00:00', 3, 'Aerosmith', 5.9399999999999995, 15, 19, 'Stuttgart')
[2022-12-13T10:07:18.608+0000] {logging_mixin.py:137} INFO - ('2009-02-11 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Bordeaux')
[2022-12-13T10:07:18.609+0000] {logging_mixin.py:137} INFO - ('2009-02-11 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Dublin')
[2022-12-13T10:07:18.610+0000] {logging_mixin.py:137} INFO - ('2009-02-11 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'London')
[2022-12-13T10:07:18.611+0000] {logging_mixin.py:137} INFO - ('2009-02-11 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Stuttgart')
[2022-12-13T10:07:18.611+0000] {logging_mixin.py:137} INFO - ('2009-02-19 00:00:00', 4, 'Alanis Morissette', 2.9699999999999998, 13, 19, 'Mountain View')
[2022-12-13T10:07:18.612+0000] {logging_mixin.py:137} INFO - ('2009-02-19 00:00:00', 4, 'Alanis Morissette', 2.9699999999999998, 13, 19, 'Redmond')
[2022-12-13T10:07:18.612+0000] {logging_mixin.py:137} INFO - ('2009-03-04 00:00:00', 4, 'Alanis Morissette', 5.9399999999999995, 13, 19, 'Mountain View')
[2022-12-13T10:07:18.613+0000] {logging_mixin.py:137} INFO - ('2009-03-04 00:00:00', 4, 'Alanis Morissette', 5.9399999999999995, 13, 19, 'Redmond')
[2022-12-13T10:07:18.613+0000] {logging_mixin.py:137} INFO - ('2009-03-04 00:00:00', 5, 'Alice In Chains', 2.9699999999999998, 12, 19, 'Cupertino')
[2022-12-13T10:07:18.614+0000] {logging_mixin.py:137} INFO - ('2009-03-04 00:00:00', 5, 'Alice In Chains', 2.9699999999999998, 12, 19, 'Reno')
[2022-12-13T10:07:18.614+0000] {logging_mixin.py:137} INFO - ('2009-03-05 00:00:00', 5, 'Alice In Chains', 2.9699999999999998, 12, 19, 'Cupertino')
[2022-12-13T10:07:18.615+0000] {logging_mixin.py:137} INFO - ('2009-03-05 00:00:00', 5, 'Alice In Chains', 2.9699999999999998, 12, 19, 'Reno')
[2022-12-13T10:07:18.615+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 14, 19, 'Halifax')
[2022-12-13T10:07:18.619+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 14, 19, 'Madison')
[2022-12-13T10:07:18.620+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 14, 19, 'Stuttgart')
[2022-12-13T10:07:18.620+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 14, 19, 'S�o Paulo')
[2022-12-13T10:07:18.621+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 17, 19, 'Halifax')
[2022-12-13T10:07:18.621+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 17, 19, 'Madison')
[2022-12-13T10:07:18.622+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 17, 19, 'Stuttgart')
[2022-12-13T10:07:18.622+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 17, 19, 'S�o Paulo')
[2022-12-13T10:07:18.623+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 14, 19, 'Halifax')
[2022-12-13T10:07:18.624+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 14, 19, 'Madison')
[2022-12-13T10:07:18.624+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 14, 19, 'Stuttgart')
[2022-12-13T10:07:18.625+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 14, 19, 'S�o Paulo')
[2022-12-13T10:07:18.625+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 17, 19, 'Halifax')
[2022-12-13T10:07:18.626+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 17, 19, 'Madison')
[2022-12-13T10:07:18.627+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 17, 19, 'Stuttgart')
[2022-12-13T10:07:18.627+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 17, 19, 'S�o Paulo')
[2022-12-13T10:07:18.628+0000] {logging_mixin.py:137} INFO - ('2009-03-14 00:00:00', 7, 'Apocalyptica', 2.9699999999999998, 8, 19, 'Edinburgh')
[2022-12-13T10:07:18.629+0000] {logging_mixin.py:137} INFO - ('2009-03-14 00:00:00', 7, 'Apocalyptica', 2.9699999999999998, 8, 19, 'Paris')
[2022-12-13T10:07:18.629+0000] {logging_mixin.py:137} INFO - ('2009-03-22 00:00:00', 7, 'Apocalyptica', 5.9399999999999995, 8, 19, 'Edinburgh')
[2022-12-13T10:07:18.630+0000] {logging_mixin.py:137} INFO - ('2009-03-22 00:00:00', 7, 'Apocalyptica', 5.9399999999999995, 8, 19, 'Paris')
[2022-12-13T10:07:18.630+0000] {logging_mixin.py:137} INFO - ('2009-04-04 00:00:00', 8, 'Audioslave', 5.94, 12, 19, 'Bangalore')
[2022-12-13T10:07:18.635+0000] {logging_mixin.py:137} INFO - ('2009-04-04 00:00:00', 8, 'Audioslave', 5.94, 12, 19, 'Santiago')
[2022-12-13T10:07:18.636+0000] {logging_mixin.py:137} INFO - ('2009-04-04 00:00:00', 8, 'Audioslave', 5.94, 12, 19, 'Sidney')
[2022-12-13T10:07:18.636+0000] {logging_mixin.py:137} INFO - ('2009-04-04 00:00:00', 8, 'Audioslave', 5.94, 14, 19, 'Bangalore')
[2022-12-13T10:07:18.637+0000] {logging_mixin.py:137} INFO - ('2009-04-04 00:00:00', 8, 'Audioslave', 5.94, 14, 19, 'Santiago')
[2022-12-13T10:07:18.637+0000] {logging_mixin.py:137} INFO - ('2009-04-04 00:00:00', 8, 'Audioslave', 5.94, 14, 19, 'Sidney')
[2022-12-13T10:07:18.638+0000] {logging_mixin.py:137} INFO - ('2009-04-05 00:00:00', 8, 'Audioslave', 2.9699999999999998, 12, 19, 'Bangalore')
[2022-12-13T10:07:18.638+0000] {logging_mixin.py:137} INFO - ('2009-04-05 00:00:00', 8, 'Audioslave', 2.9699999999999998, 12, 19, 'Santiago')
[2022-12-13T10:07:18.639+0000] {logging_mixin.py:137} INFO - ('2009-04-05 00:00:00', 8, 'Audioslave', 2.9699999999999998, 12, 19, 'Sidney')
[2022-12-13T10:07:18.639+0000] {logging_mixin.py:137} INFO - ('2009-04-05 00:00:00', 8, 'Audioslave', 2.9699999999999998, 14, 19, 'Bangalore')
[2022-12-13T10:07:18.640+0000] {logging_mixin.py:137} INFO - ('2009-04-05 00:00:00', 8, 'Audioslave', 2.9699999999999998, 14, 19, 'Santiago')
[2022-12-13T10:07:18.640+0000] {logging_mixin.py:137} INFO - ('2009-04-05 00:00:00', 8, 'Audioslave', 2.9699999999999998, 14, 19, 'Sidney')
[2022-12-13T10:07:18.641+0000] {logging_mixin.py:137} INFO - ('2009-04-06 00:00:00', 9, 'BackBeat', 2.9699999999999998, 12, 19, 'Oslo')
[2022-12-13T10:07:18.641+0000] {logging_mixin.py:137} INFO - ('2009-04-09 00:00:00', 10, 'Billy Cobham', 2.9699999999999998, 8, 19, 'S�o Paulo')
[2022-12-13T10:07:18.642+0000] {logging_mixin.py:137} INFO - ('2009-04-14 00:00:00', 11, 'Black Label Society', 2.9699999999999998, 18, 19, 'Cupertino')
[2022-12-13T10:07:18.643+0000] {logging_mixin.py:137} INFO - ('2009-04-14 00:00:00', 11, 'Black Label Society', 2.9699999999999998, 18, 19, 'Yellowknife')
[2022-12-13T10:07:18.644+0000] {logging_mixin.py:137} INFO - ('2009-04-22 00:00:00', 11, 'Black Label Society', 2.9699999999999998, 18, 19, 'Cupertino')
[2022-12-13T10:07:18.646+0000] {logging_mixin.py:137} INFO - ('2009-04-22 00:00:00', 11, 'Black Label Society', 2.9699999999999998, 18, 19, 'Yellowknife')
[2022-12-13T10:07:18.647+0000] {logging_mixin.py:137} INFO - ('2009-05-05 00:00:00', 12, 'Black Sabbath', 8.91, 17, 19, 'Berlin')
[2022-12-13T10:07:18.648+0000] {logging_mixin.py:137} INFO - ('2009-05-05 00:00:00', 12, 'Black Sabbath', 8.91, 17, 19, 'Lisbon')
[2022-12-13T10:07:18.650+0000] {logging_mixin.py:137} INFO - ('2009-05-06 00:00:00', 13, 'Body Count', 5.9399999999999995, 17, 19, 'Berlin')
[2022-12-13T10:07:18.652+0000] {logging_mixin.py:137} INFO - ('2009-05-06 00:00:00', 13, 'Body Count', 5.9399999999999995, 17, 19, 'Bordeaux')
[2022-12-13T10:07:18.655+0000] {logging_mixin.py:137} INFO - ('2009-05-07 00:00:00', 13, 'Body Count', 2.9699999999999998, 17, 19, 'Berlin')
[2022-12-13T10:07:18.657+0000] {logging_mixin.py:137} INFO - ('2009-05-07 00:00:00', 13, 'Body Count', 2.9699999999999998, 17, 19, 'Bordeaux')
[2022-12-13T10:07:18.660+0000] {logging_mixin.py:137} INFO - ('2009-05-10 00:00:00', 14, 'Bruce Dickinson', 2.9699999999999998, 11, 19, 'Amsterdam')
[2022-12-13T10:07:18.662+0000] {logging_mixin.py:137} INFO - ('2009-05-15 00:00:00', 15, 'Buddy Guy', 5.9399999999999995, 11, 19, 'Santiago')
[2022-12-13T10:07:18.665+0000] {logging_mixin.py:137} INFO - ('2009-05-23 00:00:00', 16, 'Caetano Veloso', 5.9399999999999995, 21, 19, 'Bras�lia')
[2022-12-13T10:07:18.667+0000] {logging_mixin.py:137} INFO - ('2009-05-23 00:00:00', 16, 'Caetano Veloso', 5.9399999999999995, 21, 19, 'Rio de Janeiro')
[2022-12-13T10:07:18.669+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 16, 'Caetano Veloso', 2.9699999999999998, 21, 19, 'Bras�lia')
[2022-12-13T10:07:18.670+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 16, 'Caetano Veloso', 2.9699999999999998, 21, 19, 'Rio de Janeiro')
[2022-12-13T10:07:18.671+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Berlin')
[2022-12-13T10:07:18.671+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Chicago')
[2022-12-13T10:07:18.672+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'London')
[2022-12-13T10:07:18.673+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Madrid')
[2022-12-13T10:07:18.673+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Orlando')
[2022-12-13T10:07:18.674+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Redmond')
[2022-12-13T10:07:18.675+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Reno')
[2022-12-13T10:07:18.676+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Sidney')
[2022-12-13T10:07:18.678+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Stockholm')
[2022-12-13T10:07:18.679+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Tucson')
[2022-12-13T10:07:18.680+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Vancouver')
[2022-12-13T10:07:18.681+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Berlin')
[2022-12-13T10:07:18.682+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Chicago')
[2022-12-13T10:07:18.683+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'London')
[2022-12-13T10:07:18.684+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Madrid')
[2022-12-13T10:07:18.686+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Orlando')
[2022-12-13T10:07:18.688+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Redmond')
[2022-12-13T10:07:18.690+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Reno')
[2022-12-13T10:07:18.691+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Sidney')
[2022-12-13T10:07:18.692+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Stockholm')
[2022-12-13T10:07:18.693+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Tucson')
[2022-12-13T10:07:18.694+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Vancouver')
[2022-12-13T10:07:18.696+0000] {logging_mixin.py:137} INFO - ('2009-06-07 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Berlin')
[2022-12-13T10:07:18.697+0000] {logging_mixin.py:137} INFO - ('2009-06-07 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Chicago')
[2022-12-13T10:07:18.698+0000] {logging_mixin.py:137} INFO - ('2009-06-07 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'London')
[2022-12-13T10:07:18.699+0000] {logging_mixin.py:137} INFO - ('2009-06-07 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Madrid')
[2022-12-13T10:07:18.700+0000] {logging_mixin.py:137} INFO - ('2009-06-07 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Orlando')
[2022-12-13T10:07:18.701+0000] {logging_mixin.py:137} INFO - ('2009-06-07 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Redmond')
[2022-12-13T10:07:18.702+0000] {logging_mixin.py:137} INFO - ('2009-06-07 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Reno')
