[2022-12-13T10:05:46.537+0000] {taskinstance.py:1087} INFO - Dependencies all met for <TaskInstance: DataMart.ReadData scheduled__2022-12-12T07:00:00+00:00 [queued]>
[2022-12-13T10:05:46.546+0000] {taskinstance.py:1087} INFO - Dependencies all met for <TaskInstance: DataMart.ReadData scheduled__2022-12-12T07:00:00+00:00 [queued]>
[2022-12-13T10:05:46.547+0000] {taskinstance.py:1283} INFO - 
--------------------------------------------------------------------------------
[2022-12-13T10:05:46.547+0000] {taskinstance.py:1284} INFO - Starting attempt 17 of 22
[2022-12-13T10:05:46.548+0000] {taskinstance.py:1285} INFO - 
--------------------------------------------------------------------------------
[2022-12-13T10:05:46.556+0000] {taskinstance.py:1304} INFO - Executing <Task(PythonOperator): ReadData> on 2022-12-12 07:00:00+00:00
[2022-12-13T10:05:46.565+0000] {standard_task_runner.py:55} INFO - Started process 25057 to run task
[2022-12-13T10:05:46.569+0000] {standard_task_runner.py:82} INFO - Running: ['***', 'tasks', 'run', 'DataMart', 'ReadData', 'scheduled__2022-12-12T07:00:00+00:00', '--job-id', '348', '--raw', '--subdir', 'DAGS_FOLDER/datamart.py', '--cfg-path', '/tmp/tmp3sgy0lv9']
[2022-12-13T10:05:46.572+0000] {standard_task_runner.py:83} INFO - Job 348: Subtask ReadData
[2022-12-13T10:05:46.661+0000] {task_command.py:389} INFO - Running <TaskInstance: DataMart.ReadData scheduled__2022-12-12T07:00:00+00:00 [running]> on host 83e68f36074a
[2022-12-13T10:05:46.722+0000] {taskinstance.py:1513} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_OWNER=Gama Ariefsadya
AIRFLOW_CTX_DAG_ID=DataMart
AIRFLOW_CTX_TASK_ID=ReadData
AIRFLOW_CTX_EXECUTION_DATE=2022-12-12T07:00:00+00:00
AIRFLOW_CTX_TRY_NUMBER=17
AIRFLOW_CTX_DAG_RUN_ID=scheduled__2022-12-12T07:00:00+00:00
[2022-12-13T10:05:46.829+0000] {logging_mixin.py:137} INFO - ('2009-01-01 00:00:00', 2, 'Accept', 5.9399999999999995, 4, 19, 'Oslo')
[2022-12-13T10:05:46.837+0000] {logging_mixin.py:137} INFO - ('2009-01-11 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Edmonton')
[2022-12-13T10:05:46.838+0000] {logging_mixin.py:137} INFO - ('2009-01-11 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Frankfurt')
[2022-12-13T10:05:46.838+0000] {logging_mixin.py:137} INFO - ('2009-01-11 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Paris')
[2022-12-13T10:05:46.838+0000] {logging_mixin.py:137} INFO - ('2009-01-19 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Berlin')
[2022-12-13T10:05:46.839+0000] {logging_mixin.py:137} INFO - ('2009-01-19 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Boston')
[2022-12-13T10:05:46.839+0000] {logging_mixin.py:137} INFO - ('2009-01-19 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Brussels')
[2022-12-13T10:05:46.839+0000] {logging_mixin.py:137} INFO - ('2009-01-19 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Edmonton')
[2022-12-13T10:05:46.840+0000] {logging_mixin.py:137} INFO - ('2009-01-19 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Frankfurt')
[2022-12-13T10:05:46.840+0000] {logging_mixin.py:137} INFO - ('2009-01-19 00:00:00', 1, 'AC/DC', 2.9699999999999998, 18, 19, 'Paris')
[2022-12-13T10:05:46.840+0000] {logging_mixin.py:137} INFO - ('2009-02-01 00:00:00', 1, 'AC/DC', 8.91, 18, 19, 'Berlin')
[2022-12-13T10:05:46.841+0000] {logging_mixin.py:137} INFO - ('2009-02-01 00:00:00', 1, 'AC/DC', 8.91, 18, 19, 'Boston')
[2022-12-13T10:05:46.841+0000] {logging_mixin.py:137} INFO - ('2009-02-01 00:00:00', 1, 'AC/DC', 8.91, 18, 19, 'Brussels')
[2022-12-13T10:05:46.841+0000] {logging_mixin.py:137} INFO - ('2009-02-01 00:00:00', 1, 'AC/DC', 8.91, 18, 19, 'Edmonton')
[2022-12-13T10:05:46.842+0000] {logging_mixin.py:137} INFO - ('2009-02-01 00:00:00', 1, 'AC/DC', 8.91, 18, 19, 'Frankfurt')
[2022-12-13T10:05:46.842+0000] {logging_mixin.py:137} INFO - ('2009-02-01 00:00:00', 1, 'AC/DC', 8.91, 18, 19, 'Paris')
[2022-12-13T10:05:46.842+0000] {logging_mixin.py:137} INFO - ('2009-02-02 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Bordeaux')
[2022-12-13T10:05:46.843+0000] {logging_mixin.py:137} INFO - ('2009-02-02 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Dublin')
[2022-12-13T10:05:46.843+0000] {logging_mixin.py:137} INFO - ('2009-02-02 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'London')
[2022-12-13T10:05:46.843+0000] {logging_mixin.py:137} INFO - ('2009-02-02 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Stuttgart')
[2022-12-13T10:05:46.843+0000] {logging_mixin.py:137} INFO - ('2009-02-03 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Bordeaux')
[2022-12-13T10:05:46.844+0000] {logging_mixin.py:137} INFO - ('2009-02-03 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Dublin')
[2022-12-13T10:05:46.844+0000] {logging_mixin.py:137} INFO - ('2009-02-03 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'London')
[2022-12-13T10:05:46.844+0000] {logging_mixin.py:137} INFO - ('2009-02-03 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Stuttgart')
[2022-12-13T10:05:46.845+0000] {logging_mixin.py:137} INFO - ('2009-02-06 00:00:00', 3, 'Aerosmith', 5.9399999999999995, 15, 19, 'Bordeaux')
[2022-12-13T10:05:46.845+0000] {logging_mixin.py:137} INFO - ('2009-02-06 00:00:00', 3, 'Aerosmith', 5.9399999999999995, 15, 19, 'Dublin')
[2022-12-13T10:05:46.845+0000] {logging_mixin.py:137} INFO - ('2009-02-06 00:00:00', 3, 'Aerosmith', 5.9399999999999995, 15, 19, 'London')
[2022-12-13T10:05:46.846+0000] {logging_mixin.py:137} INFO - ('2009-02-06 00:00:00', 3, 'Aerosmith', 5.9399999999999995, 15, 19, 'Stuttgart')
[2022-12-13T10:05:46.846+0000] {logging_mixin.py:137} INFO - ('2009-02-11 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Bordeaux')
[2022-12-13T10:05:46.846+0000] {logging_mixin.py:137} INFO - ('2009-02-11 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Dublin')
[2022-12-13T10:05:46.847+0000] {logging_mixin.py:137} INFO - ('2009-02-11 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'London')
[2022-12-13T10:05:46.847+0000] {logging_mixin.py:137} INFO - ('2009-02-11 00:00:00', 3, 'Aerosmith', 2.9699999999999998, 15, 19, 'Stuttgart')
[2022-12-13T10:05:46.847+0000] {logging_mixin.py:137} INFO - ('2009-02-19 00:00:00', 4, 'Alanis Morissette', 2.9699999999999998, 13, 19, 'Mountain View')
[2022-12-13T10:05:46.848+0000] {logging_mixin.py:137} INFO - ('2009-02-19 00:00:00', 4, 'Alanis Morissette', 2.9699999999999998, 13, 19, 'Redmond')
[2022-12-13T10:05:46.848+0000] {logging_mixin.py:137} INFO - ('2009-03-04 00:00:00', 4, 'Alanis Morissette', 5.9399999999999995, 13, 19, 'Mountain View')
[2022-12-13T10:05:46.848+0000] {logging_mixin.py:137} INFO - ('2009-03-04 00:00:00', 4, 'Alanis Morissette', 5.9399999999999995, 13, 19, 'Redmond')
[2022-12-13T10:05:46.849+0000] {logging_mixin.py:137} INFO - ('2009-03-04 00:00:00', 5, 'Alice In Chains', 2.9699999999999998, 12, 19, 'Cupertino')
[2022-12-13T10:05:46.849+0000] {logging_mixin.py:137} INFO - ('2009-03-04 00:00:00', 5, 'Alice In Chains', 2.9699999999999998, 12, 19, 'Reno')
[2022-12-13T10:05:46.849+0000] {logging_mixin.py:137} INFO - ('2009-03-05 00:00:00', 5, 'Alice In Chains', 2.9699999999999998, 12, 19, 'Cupertino')
[2022-12-13T10:05:46.850+0000] {logging_mixin.py:137} INFO - ('2009-03-05 00:00:00', 5, 'Alice In Chains', 2.9699999999999998, 12, 19, 'Reno')
[2022-12-13T10:05:46.850+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 14, 19, 'Halifax')
[2022-12-13T10:05:46.850+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 14, 19, 'Madison')
[2022-12-13T10:05:46.851+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 14, 19, 'Stuttgart')
[2022-12-13T10:05:46.851+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 14, 19, 'S�o Paulo')
[2022-12-13T10:05:46.851+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 17, 19, 'Halifax')
[2022-12-13T10:05:46.851+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 17, 19, 'Madison')
[2022-12-13T10:05:46.852+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 17, 19, 'Stuttgart')
[2022-12-13T10:05:46.852+0000] {logging_mixin.py:137} INFO - ('2009-03-06 00:00:00', 6, 'Ant�nio Carlos Jobim', 5.9399999999999995, 17, 19, 'S�o Paulo')
[2022-12-13T10:05:46.852+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 14, 19, 'Halifax')
[2022-12-13T10:05:46.853+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 14, 19, 'Madison')
[2022-12-13T10:05:46.853+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 14, 19, 'Stuttgart')
[2022-12-13T10:05:46.854+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 14, 19, 'S�o Paulo')
[2022-12-13T10:05:46.854+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 17, 19, 'Halifax')
[2022-12-13T10:05:46.854+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 17, 19, 'Madison')
[2022-12-13T10:05:46.855+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 17, 19, 'Stuttgart')
[2022-12-13T10:05:46.855+0000] {logging_mixin.py:137} INFO - ('2009-03-09 00:00:00', 6, 'Ant�nio Carlos Jobim', 2.9699999999999998, 17, 19, 'S�o Paulo')
[2022-12-13T10:05:46.856+0000] {logging_mixin.py:137} INFO - ('2009-03-14 00:00:00', 7, 'Apocalyptica', 2.9699999999999998, 8, 19, 'Edinburgh')
[2022-12-13T10:05:46.856+0000] {logging_mixin.py:137} INFO - ('2009-03-14 00:00:00', 7, 'Apocalyptica', 2.9699999999999998, 8, 19, 'Paris')
[2022-12-13T10:05:46.856+0000] {logging_mixin.py:137} INFO - ('2009-03-22 00:00:00', 7, 'Apocalyptica', 5.9399999999999995, 8, 19, 'Edinburgh')
[2022-12-13T10:05:46.857+0000] {logging_mixin.py:137} INFO - ('2009-03-22 00:00:00', 7, 'Apocalyptica', 5.9399999999999995, 8, 19, 'Paris')
[2022-12-13T10:05:46.857+0000] {logging_mixin.py:137} INFO - ('2009-04-04 00:00:00', 8, 'Audioslave', 5.94, 12, 19, 'Bangalore')
[2022-12-13T10:05:46.857+0000] {logging_mixin.py:137} INFO - ('2009-04-04 00:00:00', 8, 'Audioslave', 5.94, 12, 19, 'Santiago')
[2022-12-13T10:05:46.858+0000] {logging_mixin.py:137} INFO - ('2009-04-04 00:00:00', 8, 'Audioslave', 5.94, 12, 19, 'Sidney')
[2022-12-13T10:05:46.858+0000] {logging_mixin.py:137} INFO - ('2009-04-04 00:00:00', 8, 'Audioslave', 5.94, 14, 19, 'Bangalore')
[2022-12-13T10:05:46.858+0000] {logging_mixin.py:137} INFO - ('2009-04-04 00:00:00', 8, 'Audioslave', 5.94, 14, 19, 'Santiago')
[2022-12-13T10:05:46.859+0000] {logging_mixin.py:137} INFO - ('2009-04-04 00:00:00', 8, 'Audioslave', 5.94, 14, 19, 'Sidney')
[2022-12-13T10:05:46.859+0000] {logging_mixin.py:137} INFO - ('2009-04-05 00:00:00', 8, 'Audioslave', 2.9699999999999998, 12, 19, 'Bangalore')
[2022-12-13T10:05:46.859+0000] {logging_mixin.py:137} INFO - ('2009-04-05 00:00:00', 8, 'Audioslave', 2.9699999999999998, 12, 19, 'Santiago')
[2022-12-13T10:05:46.859+0000] {logging_mixin.py:137} INFO - ('2009-04-05 00:00:00', 8, 'Audioslave', 2.9699999999999998, 12, 19, 'Sidney')
[2022-12-13T10:05:46.860+0000] {logging_mixin.py:137} INFO - ('2009-04-05 00:00:00', 8, 'Audioslave', 2.9699999999999998, 14, 19, 'Bangalore')
[2022-12-13T10:05:46.860+0000] {logging_mixin.py:137} INFO - ('2009-04-05 00:00:00', 8, 'Audioslave', 2.9699999999999998, 14, 19, 'Santiago')
[2022-12-13T10:05:46.860+0000] {logging_mixin.py:137} INFO - ('2009-04-05 00:00:00', 8, 'Audioslave', 2.9699999999999998, 14, 19, 'Sidney')
[2022-12-13T10:05:46.861+0000] {logging_mixin.py:137} INFO - ('2009-04-06 00:00:00', 9, 'BackBeat', 2.9699999999999998, 12, 19, 'Oslo')
[2022-12-13T10:05:46.861+0000] {logging_mixin.py:137} INFO - ('2009-04-09 00:00:00', 10, 'Billy Cobham', 2.9699999999999998, 8, 19, 'S�o Paulo')
[2022-12-13T10:05:46.861+0000] {logging_mixin.py:137} INFO - ('2009-04-14 00:00:00', 11, 'Black Label Society', 2.9699999999999998, 18, 19, 'Cupertino')
[2022-12-13T10:05:46.862+0000] {logging_mixin.py:137} INFO - ('2009-04-14 00:00:00', 11, 'Black Label Society', 2.9699999999999998, 18, 19, 'Yellowknife')
[2022-12-13T10:05:46.862+0000] {logging_mixin.py:137} INFO - ('2009-04-22 00:00:00', 11, 'Black Label Society', 2.9699999999999998, 18, 19, 'Cupertino')
[2022-12-13T10:05:46.862+0000] {logging_mixin.py:137} INFO - ('2009-04-22 00:00:00', 11, 'Black Label Society', 2.9699999999999998, 18, 19, 'Yellowknife')
[2022-12-13T10:05:46.862+0000] {logging_mixin.py:137} INFO - ('2009-05-05 00:00:00', 12, 'Black Sabbath', 8.91, 17, 19, 'Berlin')
[2022-12-13T10:05:46.863+0000] {logging_mixin.py:137} INFO - ('2009-05-05 00:00:00', 12, 'Black Sabbath', 8.91, 17, 19, 'Lisbon')
[2022-12-13T10:05:46.863+0000] {logging_mixin.py:137} INFO - ('2009-05-06 00:00:00', 13, 'Body Count', 5.9399999999999995, 17, 19, 'Berlin')
[2022-12-13T10:05:46.863+0000] {logging_mixin.py:137} INFO - ('2009-05-06 00:00:00', 13, 'Body Count', 5.9399999999999995, 17, 19, 'Bordeaux')
[2022-12-13T10:05:46.864+0000] {logging_mixin.py:137} INFO - ('2009-05-07 00:00:00', 13, 'Body Count', 2.9699999999999998, 17, 19, 'Berlin')
[2022-12-13T10:05:46.864+0000] {logging_mixin.py:137} INFO - ('2009-05-07 00:00:00', 13, 'Body Count', 2.9699999999999998, 17, 19, 'Bordeaux')
[2022-12-13T10:05:46.864+0000] {logging_mixin.py:137} INFO - ('2009-05-10 00:00:00', 14, 'Bruce Dickinson', 2.9699999999999998, 11, 19, 'Amsterdam')
[2022-12-13T10:05:46.865+0000] {logging_mixin.py:137} INFO - ('2009-05-15 00:00:00', 15, 'Buddy Guy', 5.9399999999999995, 11, 19, 'Santiago')
[2022-12-13T10:05:46.865+0000] {logging_mixin.py:137} INFO - ('2009-05-23 00:00:00', 16, 'Caetano Veloso', 5.9399999999999995, 21, 19, 'Bras�lia')
[2022-12-13T10:05:46.866+0000] {logging_mixin.py:137} INFO - ('2009-05-23 00:00:00', 16, 'Caetano Veloso', 5.9399999999999995, 21, 19, 'Rio de Janeiro')
[2022-12-13T10:05:46.866+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 16, 'Caetano Veloso', 2.9699999999999998, 21, 19, 'Bras�lia')
[2022-12-13T10:05:46.866+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 16, 'Caetano Veloso', 2.9699999999999998, 21, 19, 'Rio de Janeiro')
[2022-12-13T10:05:46.867+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Berlin')
[2022-12-13T10:05:46.867+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Chicago')
[2022-12-13T10:05:46.867+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'London')
[2022-12-13T10:05:46.868+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Madrid')
[2022-12-13T10:05:46.868+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Orlando')
[2022-12-13T10:05:46.868+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Redmond')
[2022-12-13T10:05:46.869+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Reno')
[2022-12-13T10:05:46.869+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Sidney')
[2022-12-13T10:05:46.869+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Stockholm')
[2022-12-13T10:05:46.870+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Tucson')
[2022-12-13T10:05:46.870+0000] {logging_mixin.py:137} INFO - ('2009-06-05 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Vancouver')
[2022-12-13T10:05:46.870+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Berlin')
[2022-12-13T10:05:46.871+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Chicago')
[2022-12-13T10:05:46.871+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'London')
[2022-12-13T10:05:46.871+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Madrid')
[2022-12-13T10:05:46.872+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Orlando')
[2022-12-13T10:05:46.872+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Redmond')
[2022-12-13T10:05:46.872+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Reno')
[2022-12-13T10:05:46.873+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Sidney')
[2022-12-13T10:05:46.873+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Stockholm')
[2022-12-13T10:05:46.873+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Tucson')
[2022-12-13T10:05:46.874+0000] {logging_mixin.py:137} INFO - ('2009-06-06 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Vancouver')
[2022-12-13T10:05:46.874+0000] {logging_mixin.py:137} INFO - ('2009-06-07 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Berlin')
[2022-12-13T10:05:46.874+0000] {logging_mixin.py:137} INFO - ('2009-06-07 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Chicago')
[2022-12-13T10:05:46.875+0000] {logging_mixin.py:137} INFO - ('2009-06-07 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'London')
[2022-12-13T10:05:46.875+0000] {logging_mixin.py:137} INFO - ('2009-06-07 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Madrid')
[2022-12-13T10:05:46.876+0000] {logging_mixin.py:137} INFO - ('2009-06-07 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Orlando')
[2022-12-13T10:05:46.876+0000] {logging_mixin.py:137} INFO - ('2009-06-07 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Redmond')
[2022-12-13T10:05:46.876+0000] {logging_mixin.py:137} INFO - ('2009-06-07 00:00:00', 17, 'Chico Buarque', 2.9699999999999998, 34, 19, 'Reno')
