[2022-12-13T10:16:31.383+0000] {taskinstance.py:1087} INFO - Dependencies all met for <TaskInstance: DataMart.InsertData scheduled__2022-12-12T07:00:00+00:00 [queued]>
[2022-12-13T10:16:31.391+0000] {taskinstance.py:1087} INFO - Dependencies all met for <TaskInstance: DataMart.InsertData scheduled__2022-12-12T07:00:00+00:00 [queued]>
[2022-12-13T10:16:31.391+0000] {taskinstance.py:1283} INFO - 
--------------------------------------------------------------------------------
[2022-12-13T10:16:31.392+0000] {taskinstance.py:1284} INFO - Starting attempt 1 of 6
[2022-12-13T10:16:31.392+0000] {taskinstance.py:1285} INFO - 
--------------------------------------------------------------------------------
[2022-12-13T10:16:31.400+0000] {taskinstance.py:1304} INFO - Executing <Task(PythonOperator): InsertData> on 2022-12-12 07:00:00+00:00
[2022-12-13T10:16:31.410+0000] {standard_task_runner.py:55} INFO - Started process 26435 to run task
[2022-12-13T10:16:31.418+0000] {standard_task_runner.py:82} INFO - Running: ['***', 'tasks', 'run', 'DataMart', 'InsertData', 'scheduled__2022-12-12T07:00:00+00:00', '--job-id', '352', '--raw', '--subdir', 'DAGS_FOLDER/datamart.py', '--cfg-path', '/tmp/tmpn5ujlq5h']
[2022-12-13T10:16:31.724+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-01-11 00:00:00',1,'AC/DC',2.9699999999999998,'Boston',18,19 )
[2022-12-13T10:16:31.724+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-01-11 00:00:00',1,'AC/DC',2.9699999999999998,'Brussels',18,19 )
[2022-12-13T10:16:31.725+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-01-11 00:00:00',1,'AC/DC',2.9699999999999998,'Edmonton',18,19 )
[2022-12-13T10:16:31.725+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-01-11 00:00:00',1,'AC/DC',2.9699999999999998,'Frankfurt',18,19 )
[2022-12-13T10:16:31.726+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-01-11 00:00:00',1,'AC/DC',2.9699999999999998,'Paris',18,19 )
[2022-12-13T10:16:31.726+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-01-19 00:00:00',1,'AC/DC',2.9699999999999998,'Berlin',18,19 )
[2022-12-13T10:16:31.726+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-01-19 00:00:00',1,'AC/DC',2.9699999999999998,'Boston',18,19 )
[2022-12-13T10:16:31.727+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-01-19 00:00:00',1,'AC/DC',2.9699999999999998,'Brussels',18,19 )
[2022-12-13T10:16:31.727+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-01-19 00:00:00',1,'AC/DC',2.9699999999999998,'Edmonton',18,19 )
[2022-12-13T10:16:31.728+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-01-19 00:00:00',1,'AC/DC',2.9699999999999998,'Frankfurt',18,19 )
[2022-12-13T10:16:31.728+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-01-19 00:00:00',1,'AC/DC',2.9699999999999998,'Paris',18,19 )
[2022-12-13T10:16:31.728+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-01 00:00:00',1,'AC/DC',8.91,'Berlin',18,19 )
[2022-12-13T10:16:31.729+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-01 00:00:00',1,'AC/DC',8.91,'Boston',18,19 )
[2022-12-13T10:16:31.729+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-01 00:00:00',1,'AC/DC',8.91,'Brussels',18,19 )
[2022-12-13T10:16:31.730+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-01 00:00:00',1,'AC/DC',8.91,'Edmonton',18,19 )
[2022-12-13T10:16:31.730+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-01 00:00:00',1,'AC/DC',8.91,'Frankfurt',18,19 )
[2022-12-13T10:16:31.730+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-01 00:00:00',1,'AC/DC',8.91,'Paris',18,19 )
[2022-12-13T10:16:31.731+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-02 00:00:00',3,'Aerosmith',2.9699999999999998,'Bordeaux',15,19 )
[2022-12-13T10:16:31.731+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-02 00:00:00',3,'Aerosmith',2.9699999999999998,'Dublin',15,19 )
[2022-12-13T10:16:31.731+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-02 00:00:00',3,'Aerosmith',2.9699999999999998,'London',15,19 )
[2022-12-13T10:16:31.732+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-02 00:00:00',3,'Aerosmith',2.9699999999999998,'Stuttgart',15,19 )
[2022-12-13T10:16:31.732+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-03 00:00:00',3,'Aerosmith',2.9699999999999998,'Bordeaux',15,19 )
[2022-12-13T10:16:31.733+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-03 00:00:00',3,'Aerosmith',2.9699999999999998,'Dublin',15,19 )
[2022-12-13T10:16:31.733+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-03 00:00:00',3,'Aerosmith',2.9699999999999998,'London',15,19 )
[2022-12-13T10:16:31.734+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-03 00:00:00',3,'Aerosmith',2.9699999999999998,'Stuttgart',15,19 )
[2022-12-13T10:16:31.734+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-06 00:00:00',3,'Aerosmith',5.9399999999999995,'Bordeaux',15,19 )
[2022-12-13T10:16:31.734+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-06 00:00:00',3,'Aerosmith',5.9399999999999995,'Dublin',15,19 )
[2022-12-13T10:16:31.735+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-06 00:00:00',3,'Aerosmith',5.9399999999999995,'London',15,19 )
[2022-12-13T10:16:31.735+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-06 00:00:00',3,'Aerosmith',5.9399999999999995,'Stuttgart',15,19 )
[2022-12-13T10:16:31.735+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-11 00:00:00',3,'Aerosmith',2.9699999999999998,'Bordeaux',15,19 )
[2022-12-13T10:16:31.736+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-11 00:00:00',3,'Aerosmith',2.9699999999999998,'Dublin',15,19 )
[2022-12-13T10:16:31.736+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-11 00:00:00',3,'Aerosmith',2.9699999999999998,'London',15,19 )
[2022-12-13T10:16:31.736+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-11 00:00:00',3,'Aerosmith',2.9699999999999998,'Stuttgart',15,19 )
[2022-12-13T10:16:31.737+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-19 00:00:00',4,'Alanis Morissette',2.9699999999999998,'Mountain View',13,19 )
[2022-12-13T10:16:31.737+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-02-19 00:00:00',4,'Alanis Morissette',2.9699999999999998,'Redmond',13,19 )
[2022-12-13T10:16:31.738+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-04 00:00:00',4,'Alanis Morissette',5.9399999999999995,'Mountain View',13,19 )
[2022-12-13T10:16:31.738+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-04 00:00:00',4,'Alanis Morissette',5.9399999999999995,'Redmond',13,19 )
[2022-12-13T10:16:31.738+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-04 00:00:00',5,'Alice In Chains',2.9699999999999998,'Cupertino',12,19 )
[2022-12-13T10:16:31.739+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-04 00:00:00',5,'Alice In Chains',2.9699999999999998,'Reno',12,19 )
[2022-12-13T10:16:31.739+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-05 00:00:00',5,'Alice In Chains',2.9699999999999998,'Cupertino',12,19 )
[2022-12-13T10:16:31.740+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-05 00:00:00',5,'Alice In Chains',2.9699999999999998,'Reno',12,19 )
[2022-12-13T10:16:31.740+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-06 00:00:00',6,'Ant�nio Carlos Jobim',5.9399999999999995,'Halifax',14,19 )
[2022-12-13T10:16:31.740+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-06 00:00:00',6,'Ant�nio Carlos Jobim',5.9399999999999995,'Madison',14,19 )
[2022-12-13T10:16:31.741+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-06 00:00:00',6,'Ant�nio Carlos Jobim',5.9399999999999995,'Stuttgart',14,19 )
[2022-12-13T10:16:31.741+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-06 00:00:00',6,'Ant�nio Carlos Jobim',5.9399999999999995,'S�o Paulo',14,19 )
[2022-12-13T10:16:31.741+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-06 00:00:00',6,'Ant�nio Carlos Jobim',5.9399999999999995,'Halifax',17,19 )
[2022-12-13T10:16:31.742+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-06 00:00:00',6,'Ant�nio Carlos Jobim',5.9399999999999995,'Madison',17,19 )
[2022-12-13T10:16:31.742+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-06 00:00:00',6,'Ant�nio Carlos Jobim',5.9399999999999995,'Stuttgart',17,19 )
[2022-12-13T10:16:31.743+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-06 00:00:00',6,'Ant�nio Carlos Jobim',5.9399999999999995,'S�o Paulo',17,19 )
[2022-12-13T10:16:31.743+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-09 00:00:00',6,'Ant�nio Carlos Jobim',2.9699999999999998,'Halifax',14,19 )
[2022-12-13T10:16:31.743+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-09 00:00:00',6,'Ant�nio Carlos Jobim',2.9699999999999998,'Madison',14,19 )
[2022-12-13T10:16:31.744+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-09 00:00:00',6,'Ant�nio Carlos Jobim',2.9699999999999998,'Stuttgart',14,19 )
[2022-12-13T10:16:31.744+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-09 00:00:00',6,'Ant�nio Carlos Jobim',2.9699999999999998,'S�o Paulo',14,19 )
[2022-12-13T10:16:31.745+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-09 00:00:00',6,'Ant�nio Carlos Jobim',2.9699999999999998,'Halifax',17,19 )
[2022-12-13T10:16:31.745+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-09 00:00:00',6,'Ant�nio Carlos Jobim',2.9699999999999998,'Madison',17,19 )
[2022-12-13T10:16:31.745+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-09 00:00:00',6,'Ant�nio Carlos Jobim',2.9699999999999998,'Stuttgart',17,19 )
[2022-12-13T10:16:31.746+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-09 00:00:00',6,'Ant�nio Carlos Jobim',2.9699999999999998,'S�o Paulo',17,19 )
[2022-12-13T10:16:31.746+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-14 00:00:00',7,'Apocalyptica',2.9699999999999998,'Edinburgh',8,19 )
[2022-12-13T10:16:31.746+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-14 00:00:00',7,'Apocalyptica',2.9699999999999998,'Paris',8,19 )
[2022-12-13T10:16:31.747+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-22 00:00:00',7,'Apocalyptica',5.9399999999999995,'Edinburgh',8,19 )
[2022-12-13T10:16:31.747+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-03-22 00:00:00',7,'Apocalyptica',5.9399999999999995,'Paris',8,19 )
[2022-12-13T10:16:31.747+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-04-04 00:00:00',8,'Audioslave',5.94,'Bangalore',12,19 )
[2022-12-13T10:16:31.748+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-04-04 00:00:00',8,'Audioslave',5.94,'Santiago',12,19 )
[2022-12-13T10:16:31.748+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-04-04 00:00:00',8,'Audioslave',5.94,'Sidney',12,19 )
[2022-12-13T10:16:31.748+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-04-04 00:00:00',8,'Audioslave',5.94,'Bangalore',14,19 )
[2022-12-13T10:16:31.749+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-04-04 00:00:00',8,'Audioslave',5.94,'Santiago',14,19 )
[2022-12-13T10:16:31.749+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-04-04 00:00:00',8,'Audioslave',5.94,'Sidney',14,19 )
[2022-12-13T10:16:31.749+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-04-05 00:00:00',8,'Audioslave',2.9699999999999998,'Bangalore',12,19 )
[2022-12-13T10:16:31.750+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-04-05 00:00:00',8,'Audioslave',2.9699999999999998,'Santiago',12,19 )
[2022-12-13T10:16:31.750+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-04-05 00:00:00',8,'Audioslave',2.9699999999999998,'Sidney',12,19 )
[2022-12-13T10:16:31.751+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-04-05 00:00:00',8,'Audioslave',2.9699999999999998,'Bangalore',14,19 )
[2022-12-13T10:16:31.751+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-04-05 00:00:00',8,'Audioslave',2.9699999999999998,'Santiago',14,19 )
[2022-12-13T10:16:31.751+0000] {logging_mixin.py:137} INFO - INSERT INTO public.data_mart(date, artist_id, artist_name, total_revenue_day, billing_city, total_song_artist, total_song_city) VALUES ('2009-04-05 00:00:00',8,'Audioslave',2.9699999999999998,'Sidney',14,19 )
